Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
8641,117,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,25,56,7.4,11.4,"1,004.00",-,117,3.6,35,2,5/11/2021 13:00,+07:00,#NAME?,#NAME?
13012,52,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,3,22.8,73.4,6,33,924.1,37,52,12,28,4,5/11/2021 13:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,6,24.5,51.5,-,-,"1,007.00",-,-,-,36,4.1,5/11/2021 13:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,,,,,,,,,,,,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,50,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,1,26,94,5,10,"1,003.00",39,50,7,27,3,5/11/2021 5:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,34,24.7,56.8,1,2,992.5,1,-,55,34.5,3,5/10/2021 16:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,,,-,,,-,-,-,30.4,2,4/29/2021 17:00,+07:00,#NAME?,#NAME?
11778,50,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98,11,68.6,4,-,"1,010.30",50,45,10,16.8,1,3/22/2021 13:00,+07:00,#NAME?,#NAME?
12958,41,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,1,27,94,5,14,"1,004.00",39,41,1,28,4.1,5/11/2021 2:00,+07:00,#NAME?,#NAME?
12957,56,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,7,26,94,2,-,"1,003.00",40,56,1,27,3,5/11/2021 5:00,+07:00,#NAME?,#NAME?
13015,91,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29,22,74,37,-,"1,011.00",65,91,-,27,2.8,4/27/2021 15:00,+07:00,#NAME?,#NAME?
13018,36,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4,22,78,6,-,"1,010.00",23,36,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13019,60,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,13,22,78,28,-,"1,010.00",45,60,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13026,1,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6,23,74,27,1,"1,015.00",1,1,1,28,4.6,4/12/2021 5:00,+07:00,#NAME?,#NAME?
1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,1,26,88,10,14,"1,009.50",33,58,23,28,2.3,5/5/2021 1:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1,24,62,1,14,"1,007.50",-,-,5,32,5.1,5/11/2021 13:00,+07:00,#NAME?,#NAME?
13017,41,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,17,22,78,18,-,"1,010.00",37,41,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13020,32,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3,22,78,7,-,"1,010.00",27,32,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13013,74,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12,22,78,19,-,"1,010.00",63,74,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13014,18,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5,22.5,83,-,-,"1,012.00",12,18,-,25.5,1.2,5/5/2021 14:00,+07:00,#NAME?,#NAME?
13252,73,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,22.9,86.6,1,2,978.1,73,73,2,25.3,2,5/11/2021 13:00,+07:00,#NAME?,#NAME?
8767,57,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25,68,-,-,"1,004.50",-,57,-,31.5,3.6,5/13/2021 18:00,+07:00,#NAME?,#NAME?
8688,14,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,,-,25,94,-,-,"1,005.00",-,14,-,26,2.5,5/11/2021 22:00,+07:00,#NAME?,#NAME?
8641,61,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,25,94,7.4,10.6,"1,005.00",-,61,4.6,26,2.5,5/13/2021 17:00,+07:00,#NAME?,#NAME?
13012,33,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2,19.9,51.4,5,31,919.2,30,33,12,31.1,1,5/13/2021 18:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,7,24,59,-,-,"1,004.00",-,-,-,33,1.8,5/13/2021 18:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,,,,,,,,,,,,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,70,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,2,27.5,81.5,12,8,"1,004.50",63,70,7,31,4.1,5/13/2021 13:00,+07:00,#NAME?,#NAME?
13250,1,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm10,34,21.8,51.9,2,2,989.8,1,21,53,33,2,5/13/2021 18:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,,,-,,,-,-,-,30.4,2,4/29/2021 17:00,+07:00,#NAME?,#NAME?
11778,50,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98,11,68.6,4,-,"1,010.30",50,45,10,16.8,1,3/22/2021 13:00,+07:00,#NAME?,#NAME?
12958,59,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,2,25,83,15,14,"1,007.00",59,50,1,28,3,5/13/2021 10:00,+07:00,#NAME?,#NAME?
12957,30,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6,25.5,88.5,6,-,"1,004.00",26,30,1,27.5,6.4,5/13/2021 17:00,+07:00,#NAME?,#NAME?
13015,91,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29,22,74,37,-,"1,011.00",65,91,-,27,2.8,4/27/2021 15:00,+07:00,#NAME?,#NAME?
13018,36,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4,22,78,6,-,"1,010.00",23,36,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13019,60,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,13,22,78,28,-,"1,010.00",45,60,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13026,1,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6,23,74,27,1,"1,015.00",1,1,1,28,4.6,4/12/2021 5:00,+07:00,#NAME?,#NAME?
1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,1,26,88,10,14,"1,009.50",33,58,23,28,2.3,5/5/2021 1:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1,25,74,1,13,"1,007.00",-,-,5,30,2,5/13/2021 18:00,+07:00,#NAME?,#NAME?
13017,41,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,17,22,78,18,-,"1,010.00",37,41,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13020,32,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3,22,78,7,-,"1,010.00",27,32,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13013,74,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12,22,78,19,-,"1,010.00",63,74,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13014,18,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5,22.5,83,-,-,"1,012.00",12,18,-,25.5,1.2,5/5/2021 14:00,+07:00,#NAME?,#NAME?
13252,103,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,25.8,67.9,1,1,975.2,103,75,2,32.5,3,5/13/2021 18:00,+07:00,#NAME?,#NAME?
8767,38,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,24,59,-,-,"1,007.00",-,38,-,33,4.6,5/15/2021 12:00,+07:00,#NAME?,#NAME?
8688,89,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,,-,25,62,-,-,"1,005.00",-,89,-,33,4.6,5/14/2021 20:00,+07:00,#NAME?,#NAME?
8641,97,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,25,62,6,9,"1,005.00",-,97,4.1,33,4.6,5/15/2021 13:00,+07:00,#NAME?,#NAME?
13012,13,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,2,20.7,57.5,5,19,924.2,13,11,12,30,1,5/15/2021 13:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,5,24.5,53,-,-,"1,007.00",-,-,-,35.5,3,5/15/2021 13:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,,,,,,,,,,,,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,49,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm10,1,25,62,5,10,"1,005.00",49,44,7,33,4.6,5/15/2021 13:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,32,27.2,76.7,1,3,994.9,1,21,53,31.8,2,5/15/2021 13:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,,,-,,,-,-,-,30.4,2,4/29/2021 17:00,+07:00,#NAME?,#NAME?
11778,50,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98,11,68.6,4,-,"1,010.30",50,45,10,16.8,1,3/22/2021 13:00,+07:00,#NAME?,#NAME?
12958,25,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1,26,88,6,11,"1,005.00",25,23,4,28,3.6,5/15/2021 3:00,+07:00,#NAME?,#NAME?
12957,23,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,7,27,94,2,-,"1,006.00",23,23,1,28,3.6,5/15/2021 6:00,+07:00,#NAME?,#NAME?
13015,91,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29,22,74,37,-,"1,011.00",65,91,-,27,2.8,4/27/2021 15:00,+07:00,#NAME?,#NAME?
13018,36,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4,22,78,6,-,"1,010.00",23,36,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13019,60,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,13,22,78,28,-,"1,010.00",45,60,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13026,1,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6,23,74,27,1,"1,015.00",1,1,1,28,4.6,4/12/2021 5:00,+07:00,#NAME?,#NAME?
1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,1,26,88,10,14,"1,009.50",33,58,23,28,2.3,5/5/2021 1:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1,24,62,1,17,"1,009.00",-,-,5,32,3,5/15/2021 12:00,+07:00,#NAME?,#NAME?
13017,41,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,17,22,78,18,-,"1,010.00",37,41,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13020,32,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3,22,78,7,-,"1,010.00",27,32,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13013,74,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12,22,78,19,-,"1,010.00",63,74,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13014,18,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5,22.5,83,-,-,"1,012.00",12,18,-,25.5,1.2,5/5/2021 14:00,+07:00,#NAME?,#NAME?
13252,84,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,25.7,77.8,1,1,979.2,84,76,2,30,2,5/15/2021 13:00,+07:00,#NAME?,#NAME?
8767,61,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25,74.5,-,-,"1,010.00",-,61,-,30,1,5/18/2021 8:00,+07:00,#NAME?,#NAME?
8688,45,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,27,84,-,-,"1,009.00",-,45,-,30,4.6,5/18/2021 9:00,+07:00,#NAME?,#NAME?
8641,53,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,27,84,6.4,11.4,"1,009.00",-,53,4.6,30,4.6,5/18/2021 9:00,+07:00,#NAME?,#NAME?
13012,20,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2,21.2,88.5,6,15,924.9,20,20,13,23.2,2,5/18/2021 9:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,7,25,64,-,-,"1,009.00",-,-,-,32.5,1.2,5/18/2021 9:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,,,,,,,,,,,,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,19,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,2,27,88,5,8,"1,007.00",18,19,7,29,4.1,5/18/2021 1:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,47,26.7,86.4,2,2,995.9,1,2,52,29.2,2,5/18/2021 9:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,,,-,,,-,-,-,30.4,2,4/29/2021 17:00,+07:00,#NAME?,#NAME?
11778,50,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98,11,68.6,4,-,"1,010.30",50,45,10,16.8,1,3/22/2021 13:00,+07:00,#NAME?,#NAME?
12958,24,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,1,27,88,7,5,"1,006.00",24,23,7,29,3,5/18/2021 2:00,+07:00,#NAME?,#NAME?
12957,24,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,7,26.5,83.5,1,-,"1,009.00",23,24,2,29.5,4.6,5/18/2021 9:00,+07:00,#NAME?,#NAME?
13015,91,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,29,22,74,37,-,"1,011.00",65,91,-,27,2.8,4/27/2021 15:00,+07:00,#NAME?,#NAME?
13018,36,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4,22,78,6,-,"1,010.00",23,36,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13019,60,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,13,22,78,28,-,"1,010.00",45,60,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13026,1,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6,23,74,27,1,"1,015.00",1,1,1,28,4.6,4/12/2021 5:00,+07:00,#NAME?,#NAME?
1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,1,26,88,10,14,"1,009.50",33,58,23,28,2.3,5/5/2021 1:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,3,24.5,66,5,10,"1,011.00",-,-,5,31.5,1,5/18/2021 9:00,+07:00,#NAME?,#NAME?
13017,41,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,17,22,78,18,-,"1,010.00",37,41,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13020,32,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,3,22,78,7,-,"1,010.00",27,32,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13013,74,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12,22,78,19,-,"1,010.00",63,74,-,26,3,4/27/2021 16:00,+07:00,#NAME?,#NAME?
13014,18,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5,22.5,83,-,-,"1,012.00",12,18,-,25.5,1.2,5/5/2021 14:00,+07:00,#NAME?,#NAME?
13252,105,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,25.4,88.9,1,1,980.6,91,105,2,27.4,1,5/18/2021 9:00,+07:00,#NAME?,#NAME?
8767,85,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,24.5,78.5,-,-,"1,005.50",-,85,-,28.5,4.6,5/19/2021 14:00,+07:00,#NAME?,#NAME?
8688,55,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,25,56,-,-,"1,000.00",-,55,-,35,4.1,5/19/2021 15:00,+07:00,#NAME?,#NAME?
8641,93,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,25,56,6.4,9,"1,000.00",-,93,4.1,35,4.1,5/19/2021 14:00,+07:00,#NAME?,#NAME?
13012,12,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,2,21.7,60.1,8,26,921.6,12,11,12,30.3,4,5/19/2021 15:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,3,24,53,-,-,"1,004.00",-,-,-,35,4.6,5/19/2021 15:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,,,,,,,,,,,,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,55,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm10,2,25,56,5,9,"1,000.00",55,50,7,35,4.1,5/19/2021 15:00,+07:00,#NAME?,#NAME?
13250,-,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,,35,26.1,57.5,1,2,990.6,1,2,55,33,2,5/13/2021 18:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,,,-,,,-,-,-,30.4,2,4/29/2021 17:00,+07:00,#NAME?,#NAME?
11778,5,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,2,28.8,88.6,3,-,991.2,5,5,1,30.9,2,5/19/2021 13:00,+07:00,#NAME?,#NAME?
